Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Texas Tech,Big 12,17,0,1.0,,4,0,1.0,,75.8,52.9,,28.32,5.38,,,17.0,,,
2,Arizona State,Big 12,16,1,0.941,,3,1,0.75,,69.5,56.2,,16.42,3.19,,,,,,
3,TCU,Big 12,15,1,0.938,,3,1,0.75,,84.8,52.4,,34.24,1.93,,17.0,8.0,,,
4,Baylor,Big 12,14,3,0.824,,3,1,0.75,,73.1,56.5,,25.51,8.87,,16.0,7.0,,,
5,West Virginia,Big 12,13,3,0.813,,3,1,0.75,,79.8,57.2,,30.41,7.79,,,21.0,,,
6,Utah,Big 12,12,4,0.75,,3,1,0.75,,70.1,61.5,,18.55,9.89,,,,,,
7,Iowa State,Big 12,14,2,0.875,,2,2,0.5,,87.8,60.9,,26.47,-0.41,,14.0,10.0,,,
8,Brigham Young,Big 12,13,3,0.813,,2,2,0.5,,72.9,59.0,,16.58,2.7,,,,,,
9,Oklahoma State,Big 12,13,4,0.765,,2,2,0.5,,88.6,62.8,,27.1,1.22,,22.0,18.0,,,
10,Colorado,Big 12,11,5,0.688,,2,2,0.5,,69.7,59.3,,16.27,5.83,,,,,,
11,Kansas State,Big 12,9,8,0.529,,2,2,0.5,,70.2,64.7,,15.91,10.44,,,,,,
12,Kansas,Big 12,11,5,0.688,,1,3,0.25,,71.9,64.8,,14.44,7.31,,,,,,
13,Arizona,Big 12,10,5,0.667,,1,3,0.25,,74.7,67.9,,6.54,-0.26,,,,,,
14,Cincinnati,Big 12,6,10,0.375,,1,3,0.25,,69.7,71.1,,4.87,6.34,,,,,,
15,UCF,Big 12,8,7,0.533,,0,4,0.0,,67.8,61.3,,3.65,-2.82,,,,,,
16,Houston,Big 12,6,9,0.4,,0,4,0.0,,60.7,69.7,,-2.32,6.61,,,,,,
