Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Purdue Fort Wayne,Horizon,9,4,0.692,,3,0,1.0,,66.2,62.7,,3.04,-0.47,,,,,,
2,Green Bay,Horizon,8,5,0.615,,3,0,1.0,,63.9,60.6,,6.76,3.42,,,,,,
3,Robert Morris,Horizon,9,2,0.818,,2,0,1.0,,64.9,61.7,,-7.74,-10.97,,,,,,
4,Cleveland State,Horizon,12,2,0.857,,2,1,0.667,,72.1,59.3,,0.24,-12.59,,,,,,
5,Youngstown State,Horizon,8,4,0.667,,2,1,0.667,,64.5,63.1,,-4.23,-5.6,,,,,,
6,Detroit Mercy,Horizon,4,7,0.364,,2,1,0.667,,61.0,68.6,,-9.22,-1.58,,,,,,
7,Wright State,Horizon,5,9,0.357,,1,2,0.333,,61.3,71.1,,-16.33,-6.49,,,,,,
8,IU Indy,Horizon,4,8,0.333,,0,3,0.0,,66.2,73.8,,-7.61,-0.01,,,,,,
9,Northern Kentucky,Horizon,3,11,0.214,,0,3,0.0,,63.8,74.2,,-5.81,4.62,,,,,,
10,Milwaukee,Horizon,4,9,0.308,,0,2,0.0,,58.6,69.9,,-15.1,-3.83,,,,,,
11,Oakland,Horizon,3,9,0.25,,0,2,0.0,,58.3,76.8,,-10.7,7.85,,,,,,
