Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Rice,American,22,3,0.88,,12,0,1.0,,70.5,58.6,,11.44,-0.48,,,,,,
2,East Carolina,American,19,7,0.731,,11,2,0.846,,72.4,65.7,,4.51,-2.22,,,,,,
3,South Florida,American,16,10,0.615,,9,4,0.692,,71.1,68.6,,11.58,9.04,,,,,,
4,Tulsa,American,16,9,0.64,,8,5,0.615,,69.2,65.8,,0.68,-2.64,,,,,,
5,North Texas,American,14,11,0.56,,8,5,0.615,,66.4,62.8,,7.09,3.48,,,,,,
6,UTSA,American,12,12,0.5,,7,6,0.538,,59.8,59.7,,3.72,3.59,,,,,,
7,Charlotte,American,12,13,0.48,,6,6,0.5,,63.9,66.3,,1.64,4.04,,,,,,
8,Florida Atlantic,American,12,13,0.48,,6,7,0.462,,61.8,68.8,,-6.6,0.44,,,,,,
9,Temple,American,10,14,0.417,,4,8,0.333,,68.2,69.8,,3.5,5.12,,,,,,
10,UAB,American,10,14,0.417,,3,9,0.25,,70.6,69.6,,-0.41,-1.37,,,,,,
11,Tulane,American,8,16,0.333,,3,9,0.25,,66.3,68.5,,0.64,2.76,,,,,,
12,Memphis,American,8,16,0.333,,2,9,0.182,,63.5,69.1,,-4.94,0.71,,,,,,
13,Wichita State,American,5,21,0.192,,2,11,0.154,,59.2,69.6,,-9.82,0.5,,,,,,
