Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Rice,American,20,3,0.87,,10,0,1.0,,70.1,58.9,,10.91,-0.31,,,,,,
2,East Carolina,American,17,7,0.708,,9,2,0.818,,72.4,65.5,,4.51,-2.37,,,,,,
3,Tulsa,American,16,7,0.696,,8,3,0.727,,70.2,65.8,,1.41,-2.98,,,,,,
4,South Florida,American,14,10,0.583,,7,4,0.636,,71.2,69.2,,11.54,9.54,,,,,,
5,North Texas,American,13,10,0.565,,7,4,0.636,,66.9,63.2,,6.88,3.26,,,,,,
6,UTSA,American,11,11,0.5,,6,5,0.545,,60.0,60.0,,3.29,3.29,,,,,,
7,Charlotte,American,11,13,0.458,,5,6,0.455,,64.0,66.6,,1.98,4.61,,,,,,
8,Temple,American,10,12,0.455,,4,6,0.4,,69.1,70.2,,4.2,5.29,,,,,,
9,Florida Atlantic,American,10,13,0.435,,4,7,0.364,,61.0,69.1,,-7.12,0.92,,,,,,
10,Tulane,American,8,14,0.364,,3,7,0.3,,67.5,69.2,,1.0,2.73,,,,,,
11,Memphis,American,8,14,0.364,,2,7,0.222,,64.1,70.0,,-5.26,0.7,,,,,,
12,UAB,American,9,14,0.391,,2,9,0.182,,71.1,70.2,,-0.38,-1.29,,,,,,
13,Wichita State,American,5,19,0.208,,2,9,0.182,,59.2,68.7,,-9.16,0.32,,,,,,
