Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Rice,American,7,3,0.7,,,,,,67.4,59.8,,9.87,2.27,,,,,,
2,North Texas,American,6,3,0.667,,,,,,64.0,60.1,,6.33,2.47,,,,,,
3,Tulsa,American,6,3,0.667,,,,,,74.8,64.3,,0.42,-10.03,,,,,,
4,Florida Atlantic,American,5,3,0.625,,,,,,59.9,65.1,,-4.4,0.88,,,,,,
5,South Florida,American,6,4,0.6,,,,,,71.1,68.6,,16.34,13.84,,,,,,
6,East Carolina,American,5,5,0.5,,,,,,69.7,68.1,,-1.0,-2.6,,,,,,
7,Temple,American,4,5,0.444,,,,,,68.6,71.8,,6.63,9.86,,,,,,
8,UAB,American,4,5,0.444,,,,,,74.8,74.1,,0.82,0.19,,,,,,
9,Charlotte,American,4,6,0.4,,,,,,61.8,71.5,,0.36,10.06,,,,,,
10,Memphis,American,4,6,0.4,,,,,,64.1,69.1,,-4.36,0.64,,,,,,
11,Tulane,American,3,5,0.375,,,,,,71.1,75.1,,2.6,6.6,,,,,,
12,UTSA,American,3,5,0.375,,,,,,54.9,61.4,,0.98,7.48,,,,,,
13,Wichita State,American,1,9,0.1,,,,,,55.0,67.0,,-14.82,-2.82,,,,,,
