Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Green Bay,Horizon,18,5,0.783,,13,0,1.0,,67.5,58.5,,7.02,-2.07,,,,,,
2,Youngstown State,Horizon,15,7,0.682,,8,4,0.667,,63.4,60.2,,-2.78,-5.93,,,,,,
3,Purdue Fort Wayne,Horizon,14,8,0.636,,8,4,0.667,,68.9,64.7,,2.24,-1.95,,,,,,
4,Robert Morris,Horizon,14,7,0.667,,7,5,0.583,,63.8,61.5,,-5.44,-7.81,,,,,,
5,Northern Kentucky,Horizon,10,13,0.435,,7,5,0.583,,68.1,71.0,,-2.61,0.26,,,,,,
6,Cleveland State,Horizon,16,7,0.696,,6,6,0.5,,68.5,61.0,,-1.87,-9.4,,,,,,
7,Oakland,Horizon,8,13,0.381,,5,6,0.455,,61.9,73.3,,-9.33,2.07,,,,,,
8,IU Indy,Horizon,8,12,0.4,,4,7,0.364,,63.7,69.2,,-8.29,-2.79,,,,,,
9,Milwaukee,Horizon,7,16,0.304,,3,9,0.25,,59.0,68.0,,-13.64,-4.64,,,,,,
10,Wright State,Horizon,6,16,0.273,,2,9,0.182,,61.7,73.5,,-16.65,-4.85,,,,,,
11,Detroit Mercy,Horizon,4,17,0.19,,2,10,0.167,,60.9,71.3,,-13.85,-3.45,,,,,,
