Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Gonzaga,WCC,20,8,0.714,,12,3,0.8,,72.9,63.4,,12.84,3.34,,,,,,
2,Loyola Marymount,WCC,18,8,0.692,,12,3,0.8,,70.8,64.0,,4.36,-2.41,,,,,,
3,Santa Clara,WCC,21,7,0.75,,11,4,0.733,,78.5,68.0,,11.08,0.62,,,,,,
4,Oregon State,WCC,19,9,0.679,,11,4,0.733,,65.5,62.0,,8.3,4.8,,,,,,
5,Portland,WCC,15,12,0.556,,9,6,0.6,,66.6,64.7,,4.39,2.43,,,,,,
6,San Francisco,WCC,15,11,0.577,,8,7,0.533,,67.0,68.4,,-0.5,0.86,,,,,,
7,Pepperdine,WCC,16,11,0.593,,7,8,0.467,,69.4,66.2,,3.27,0.07,,,,,,
8,Saint Mary's (CA),WCC,15,13,0.536,,6,9,0.4,,59.0,59.8,,0.46,1.19,,,,,,
9,Pacific,WCC,11,15,0.423,,6,9,0.4,,62.7,67.8,,-2.45,2.63,,,,,,
10,Washington State,WCC,5,23,0.179,,4,11,0.267,,62.9,75.0,,-4.28,7.83,,,,,,
11,San Diego,WCC,9,19,0.321,,3,12,0.2,,56.0,64.6,,-8.96,-0.33,,,,,,
12,Seattle,WCC,5,21,0.192,,1,14,0.067,,58.3,78.8,,-21.02,-0.61,,,,,,
