Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,25,3,0.893,,14,1,0.933,,79.3,60.3,,15.29,-3.67,,,,,,
2,South Dakota State,Summit,23,6,0.793,,13,2,0.867,,77.0,62.1,,16.65,1.79,,,,,,
3,South Dakota,Summit,22,7,0.759,,12,3,0.8,,68.4,59.2,,2.7,-6.45,,,,,,
4,St. Thomas,Summit,15,14,0.517,,8,7,0.533,,62.5,64.7,,-5.57,-3.34,,,,,,
5,Oral Roberts,Summit,14,14,0.5,,7,8,0.467,,75.6,78.3,,-2.86,-0.1,,,,,,
6,Denver,Summit,10,18,0.357,,4,11,0.267,,58.2,69.2,,-11.85,-0.85,,,,,,
7,Kansas City,Summit,7,22,0.241,,4,12,0.25,,62.2,72.8,,-11.05,-0.36,,,,,,
8,North Dakota,Summit,7,22,0.241,,3,12,0.2,,57.0,74.5,,-18.61,-1.11,,,,,,
9,Omaha,Summit,5,25,0.167,,3,12,0.2,,52.5,77.9,,-24.61,0.82,,,,,,
