Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,High Point,Big South,19,2,0.905,,8,0,1.0,,74.9,60.1,,3.71,-11.14,,,,,,
2,Longwood,Big South,15,6,0.714,,6,2,0.75,,72.4,69.1,,-3.92,-7.25,,,,,,
3,Radford,Big South,14,9,0.609,,6,2,0.75,,62.5,61.3,,-7.8,-8.94,,,,,,
4,Charleston Southern,Big South,7,15,0.318,,5,4,0.556,,60.2,72.8,,-17.6,-4.98,,,,,,
5,Winthrop,Big South,11,11,0.5,,4,4,0.5,,62.5,72.2,,-15.68,-5.94,,,,,,
6,Gardner-Webb,Big South,7,16,0.304,,4,5,0.444,,54.5,63.7,,-19.87,-10.61,,,,,,
7,UNC Asheville,Big South,8,14,0.364,,3,6,0.333,,56.6,63.6,,-20.32,-13.37,,,,,,
8,Presbyterian,Big South,3,18,0.143,,1,7,0.125,,48.6,74.2,,-33.5,-7.86,,,,,,
9,South Carolina Upstate,Big South,6,17,0.261,,1,8,0.111,,51.6,68.1,,-24.62,-8.12,,,,,,
