Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Army,Patriot,8,2,0.8,,,,,,67.0,57.4,,1.54,-8.02,,,,,,
2,Navy,Patriot,6,4,0.6,,,,,,67.2,65.7,,-2.69,-4.25,,,,,,
3,Holy Cross,Patriot,5,5,0.5,,,,,,57.0,63.2,,-3.58,2.62,,,,,,
4,Colgate,Patriot,4,6,0.4,,,,,,55.6,70.0,,-16.07,-1.62,,,,,,
5,Lafayette,Patriot,4,6,0.4,,,,,,64.9,66.1,,-13.82,-12.62,,,,,,
6,Lehigh,Patriot,4,6,0.4,,,,,,65.3,73.8,,-6.84,1.66,,,,,,
7,Boston University,Patriot,3,7,0.3,,,,,,52.2,61.7,,-13.37,-3.87,,,,,,
8,Bucknell,Patriot,3,7,0.3,,,,,,52.3,60.7,,-10.96,-2.56,,,,,,
9,Loyola (MD),Patriot,3,7,0.3,,,,,,54.2,64.4,,-10.0,0.2,,,,,,
10,American,Patriot,1,9,0.1,,,,,,54.6,68.0,,-18.77,-5.37,,,,,,
