Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,College of Charleston,CAA,22,5,0.815,,14,2,0.875,,71.6,60.4,,3.68,-7.48,,,,,,
2,Drexel,CAA,19,8,0.704,,12,4,0.75,,62.7,57.3,,-2.07,-7.42,,,,,,
3,Stony Brook,CAA,17,12,0.586,,12,4,0.75,,56.2,57.8,,-7.66,-6.08,,,,,,
4,Campbell,CAA,18,11,0.621,,11,5,0.688,,58.2,58.0,,-6.76,-6.91,,,,,,
5,Monmouth,CAA,18,10,0.643,,11,6,0.647,,60.4,59.1,,-6.02,-7.38,,,,,,
6,Towson,CAA,16,12,0.571,,9,7,0.563,,64.3,66.2,,-7.52,-5.6,,,,,,
7,Elon,CAA,14,14,0.5,,9,7,0.563,,63.6,62.7,,-5.6,-6.45,,,,,,
8,William & Mary,CAA,14,13,0.519,,7,9,0.438,,60.0,60.9,,-7.62,-6.77,,,,,,
9,North Carolina A&T,CAA,11,16,0.407,,6,10,0.375,,59.6,67.6,,-10.08,-2.08,,,,,,
10,Hofstra,CAA,7,20,0.259,,5,11,0.313,,52.4,61.5,,-12.2,-3.08,,,,,,
11,Hampton,CAA,10,18,0.357,,4,12,0.25,,57.6,65.6,,-15.26,-7.3,,,,,,
12,Northeastern,CAA,7,20,0.259,,3,14,0.176,,61.6,68.1,,-13.8,-7.25,,,,,,
13,UNC Wilmington,CAA,6,21,0.222,,2,14,0.125,,58.9,70.1,,-18.82,-7.58,,,,,,
