Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,College of Charleston,CAA,21,4,0.84,,13,1,0.929,,72.3,61.0,,3.97,-7.29,,,,,,
2,Stony Brook,CAA,15,11,0.577,,10,3,0.769,,55.0,57.1,,-7.8,-5.67,,,,,,
3,Monmouth,CAA,17,8,0.68,,10,4,0.714,,60.8,59.3,,-5.11,-6.66,,,,,,
4,Campbell,CAA,17,10,0.63,,10,4,0.714,,58.3,57.9,,-6.95,-7.35,,,,,,
5,Drexel,CAA,16,8,0.667,,9,4,0.692,,62.2,56.8,,-1.57,-6.96,,,,,,
6,Elon,CAA,12,13,0.48,,7,6,0.538,,63.8,63.3,,-5.37,-5.87,,,,,,
7,Towson,CAA,14,12,0.538,,7,7,0.5,,64.0,66.6,,-8.09,-5.49,,,,,,
8,William & Mary,CAA,13,11,0.542,,6,7,0.462,,60.5,61.3,,-7.72,-6.98,,,,,,
9,North Carolina A&T,CAA,10,15,0.4,,5,9,0.357,,58.9,67.8,,-10.9,-1.95,,,,,,
10,Hampton,CAA,9,16,0.36,,3,10,0.231,,56.7,65.3,,-15.94,-7.35,,,,,,
11,Hofstra,CAA,5,19,0.208,,3,10,0.231,,51.6,63.3,,-13.8,-2.15,,,,,,
12,Northeastern,CAA,7,17,0.292,,3,11,0.214,,61.4,67.5,,-13.2,-7.07,,,,,,
13,UNC Wilmington,CAA,6,19,0.24,,2,12,0.143,,60.3,70.3,,-17.37,-7.33,,,,,,
