Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,High Point,Big South,21,3,0.875,,10,1,0.909,,74.5,60.4,,2.03,-12.07,,,,,,
2,Longwood,Big South,17,6,0.739,,8,2,0.8,,73.2,68.9,,-3.43,-7.78,,,,,,
3,Radford,Big South,16,10,0.615,,8,3,0.727,,63.3,62.1,,-7.16,-8.33,,,,,,
4,Charleston Southern,Big South,8,16,0.333,,6,5,0.545,,60.9,71.8,,-17.57,-6.66,,,,,,
5,Gardner-Webb,Big South,8,16,0.333,,5,5,0.5,,55.2,64.0,,-19.76,-11.01,,,,,,
6,Winthrop,Big South,11,14,0.44,,4,7,0.364,,63.0,72.4,,-15.6,-6.23,,,,,,
7,UNC Asheville,Big South,9,15,0.375,,4,7,0.364,,57.0,63.2,,-19.36,-13.07,,,,,,
8,South Carolina Upstate,Big South,7,17,0.292,,2,8,0.2,,52.5,67.9,,-24.57,-9.19,,,,,,
9,Presbyterian,Big South,3,21,0.125,,1,10,0.091,,49.5,74.5,,-33.65,-8.69,,,,,,
