Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,College of Charleston,CAA,22,4,0.846,,14,1,0.933,,72.2,60.5,,4.35,-7.36,,,,,,
2,Drexel,CAA,18,8,0.692,,11,4,0.733,,62.6,57.1,,-1.83,-7.31,,,,,,
3,Stony Brook,CAA,16,12,0.571,,11,4,0.733,,56.0,57.8,,-7.85,-6.05,,,,,,
4,Monmouth,CAA,18,9,0.667,,11,5,0.688,,61.1,59.7,,-5.81,-7.27,,,,,,
5,Campbell,CAA,17,11,0.607,,10,5,0.667,,58.2,58.1,,-7.28,-7.36,,,,,,
6,Elon,CAA,14,13,0.519,,9,6,0.6,,63.8,62.8,,-5.44,-6.48,,,,,,
7,Towson,CAA,16,12,0.571,,9,7,0.563,,64.3,66.2,,-7.48,-5.55,,,,,,
8,William & Mary,CAA,13,13,0.5,,6,9,0.4,,60.0,61.7,,-7.86,-6.22,,,,,,
9,North Carolina A&T,CAA,11,15,0.423,,6,9,0.4,,59.4,67.7,,-10.4,-2.13,,,,,,
10,Hofstra,CAA,6,20,0.231,,4,11,0.267,,52.7,62.2,,-12.46,-2.94,,,,,,
11,Hampton,CAA,9,18,0.333,,3,12,0.2,,56.8,65.3,,-15.67,-7.13,,,,,,
12,Northeastern,CAA,7,19,0.269,,3,13,0.188,,61.2,67.8,,-13.42,-6.84,,,,,,
13,UNC Wilmington,CAA,6,20,0.231,,2,13,0.133,,59.6,70.5,,-18.54,-7.62,,,,,,
