Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Army,Patriot,6,2,0.75,,,,,,66.1,57.7,,-1.66,-10.08,,,,,,
2,Navy,Patriot,5,3,0.625,,,,,,68.0,65.5,,0.86,-1.64,,,,,,
3,Colgate,Patriot,4,4,0.5,,,,,,59.6,69.6,,-16.54,-6.54,,,,,,
4,Lafayette,Patriot,4,5,0.444,,,,,,63.7,64.7,,-14.44,-13.44,,,,,,
5,Lehigh,Patriot,4,5,0.444,,,,,,65.4,73.7,,-6.03,2.19,,,,,,
6,Boston University,Patriot,3,5,0.375,,,,,,54.5,59.1,,-15.22,-10.59,,,,,,
7,Holy Cross,Patriot,3,5,0.375,,,,,,58.9,68.3,,-6.59,2.79,,,,,,
8,Bucknell,Patriot,3,6,0.333,,,,,,53.1,61.6,,-10.96,-2.51,,,,,,
9,Loyola (MD),Patriot,2,7,0.222,,,,,,53.6,65.2,,-11.83,-0.16,,,,,,
10,American,Patriot,1,6,0.143,,,,,,54.1,66.9,,-20.14,-7.43,,,,,,
