Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Marshall,Sun Belt,11,3,0.786,,2,0,1.0,,68.0,59.7,,7.6,-0.73,,,,,,
2,Arkansas State,Sun Belt,10,3,0.769,,2,0,1.0,,74.4,68.5,,3.58,-2.34,,,,,,
3,Georgia Southern,Sun Belt,9,3,0.75,,2,0,1.0,,71.9,65.5,,5.15,-1.22,,,,,,
4,Southern Mississippi,Sun Belt,9,4,0.692,,2,0,1.0,,74.5,71.2,,1.11,-2.16,,,,,,
5,Texas State,Sun Belt,5,6,0.455,,2,0,1.0,,62.0,64.5,,-9.43,-6.93,,,,,,
6,Troy,Sun Belt,10,2,0.833,,1,0,1.0,,81.1,67.5,,12.6,-0.95,,,,,,
7,James Madison,Sun Belt,9,5,0.643,,1,1,0.5,,72.0,65.4,,16.07,9.42,,,,,,
8,Georgia State,Sun Belt,5,8,0.385,,1,1,0.5,,65.8,76.0,,-10.11,0.14,,,,,,
9,South Alabama,Sun Belt,7,5,0.583,,0,2,0.0,,73.1,66.4,,1.22,-5.45,,,,,,
10,Appalachian State,Sun Belt,6,5,0.545,,0,2,0.0,,61.6,60.0,,1.36,-0.24,,,,,,
11,Coastal Carolina,Sun Belt,6,7,0.462,,0,2,0.0,,71.2,65.6,,2.95,-2.63,,,,,,
12,Louisiana-Monroe,Sun Belt,5,6,0.455,,0,2,0.0,,61.1,67.2,,-5.27,0.82,,,,,,
13,Louisiana,Sun Belt,0,11,0.0,,0,2,0.0,,55.7,72.7,,-17.79,-0.79,,,,,,
14,Old Dominion,Sun Belt,8,5,0.615,,0,1,0.0,,63.6,65.2,,1.73,3.31,,,,,,
