Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Miami (OH),MAC,19,4,0.826,,10,0,1.0,,70.3,59.5,,8.42,-2.44,,,,,,
2,Ball State,MAC,19,5,0.792,,10,1,0.909,,76.9,67.1,,9.78,-0.04,,,,,,
3,Massachusetts,MAC,16,5,0.762,,8,2,0.8,,70.0,61.6,,5.58,-2.9,,,,,,
4,Central Michigan,MAC,14,8,0.636,,8,3,0.727,,71.0,66.0,,5.33,0.33,,,,,,
5,Ohio,MAC,13,9,0.591,,7,4,0.636,,73.2,70.7,,-0.65,-3.12,,,,,,
6,Toledo,MAC,12,9,0.571,,6,4,0.6,,65.8,63.7,,-0.26,-2.41,,,,,,
7,Kent State,MAC,11,12,0.478,,5,6,0.455,,68.3,70.8,,-0.7,1.73,,,,,,
8,Bowling Green,MAC,12,11,0.522,,4,7,0.364,,64.7,69.2,,-3.83,0.7,,,,,,
9,Eastern Michigan,MAC,11,11,0.5,,4,7,0.364,,67.3,68.5,,-1.99,-0.8,,,,,,
10,Western Michigan,MAC,7,14,0.333,,3,7,0.3,,54.8,66.6,,-12.4,-0.6,,,,,,
11,Akron,MAC,5,18,0.217,,2,8,0.2,,65.7,79.0,,-13.4,-0.06,,,,,,
12,Northern Illinois,MAC,5,18,0.217,,2,9,0.182,,55.9,69.2,,-16.0,-2.65,,,,,,
13,Buffalo,MAC,2,21,0.087,,0,11,0.0,,59.2,72.6,,-15.31,-1.92,,,,,,
