Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Murray State,MVC,20,3,0.87,,11,1,0.917,,84.0,76.6,,7.39,0.02,,,,,,
2,Belmont,MVC,13,9,0.591,,9,2,0.818,,69.7,68.1,,7.55,6.0,,,,,,
3,Bradley,MVC,15,8,0.652,,8,4,0.667,,71.0,65.4,,1.73,-3.91,,,,,,
4,Illinois State,MVC,13,9,0.591,,7,4,0.636,,73.1,67.8,,3.32,-1.96,,,,,,
5,Northern Iowa,MVC,11,11,0.5,,7,5,0.583,,64.5,63.6,,3.46,2.6,,,,,,
6,Illinois-Chicago,MVC,10,12,0.455,,5,6,0.455,,63.7,63.2,,-4.59,-5.09,,,,,,
7,Drake,MVC,6,16,0.273,,5,7,0.417,,69.9,77.0,,-4.56,2.54,,,,,,
8,Southern Illinois,MVC,7,13,0.35,,4,7,0.364,,65.4,73.5,,-11.4,-3.34,,,,,,
9,Indiana State,MVC,8,14,0.364,,4,8,0.333,,72.0,82.3,,-15.42,-5.13,,,,,,
10,Evansville,MVC,6,17,0.261,,4,8,0.333,,66.3,74.5,,-12.72,-4.46,,,,,,
11,Valparaiso,MVC,0,23,0.0,,0,12,0.0,,54.3,79.8,,-30.19,-4.67,,,,,,
