Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,College of Charleston,CAA,7,2,0.778,,,,,,69.8,61.0,,3.65,-5.11,,,,,,
2,Drexel,CAA,6,3,0.667,,,,,,63.2,59.3,,-1.36,-5.25,,,,,,
3,Hampton,CAA,6,4,0.6,,,,,,56.4,61.9,,-15.48,-10.05,,,,,,
4,Campbell,CAA,7,5,0.583,,,,,,62.6,60.8,,-7.79,-9.59,,,,,,
5,William & Mary,CAA,5,4,0.556,,,,,,61.3,64.6,,-5.32,-1.95,,,,,,
6,Monmouth,CAA,4,4,0.5,,,,,,60.1,66.4,,-9.91,-3.62,,,,,,
7,Towson,CAA,4,5,0.444,,,,,,68.5,76.1,,-3.59,4.03,,,,,,
8,UNC Wilmington,CAA,3,5,0.375,,,,,,66.0,71.3,,-20.97,-15.72,,,,,,
9,Elon,CAA,3,6,0.333,,,,,,60.3,64.0,,-6.16,-2.49,,,,,,
10,North Carolina A&T,CAA,3,6,0.333,,,,,,52.7,74.7,,-8.89,13.11,,,,,,
11,Northeastern,CAA,3,6,0.333,,,,,,58.8,65.4,,-16.55,-9.88,,,,,,
12,Stony Brook,CAA,4,8,0.333,,,,,,50.2,61.0,,-11.65,-0.85,,,,,,
13,Hofstra,CAA,2,7,0.222,,,,,,53.5,72.0,,-15.29,3.21,,,,,,
