Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Baylor,Big 12,19,3,0.864,,8,1,0.889,,73.0,56.4,,26.4,9.76,,16.0,7.0,,,
2,TCU,Big 12,19,2,0.905,,7,1,0.875,,80.9,53.2,,33.3,5.68,,17.0,8.0,,,
3,Texas Tech,Big 12,20,2,0.909,,7,2,0.778,,74.0,54.8,,26.0,6.77,,,17.0,,,
4,West Virginia,Big 12,17,5,0.773,,7,3,0.7,,77.4,59.2,,29.17,11.04,,,21.0,,,
5,Utah,Big 12,15,6,0.714,,6,3,0.667,,68.4,62.9,,18.01,12.51,,,,,,
6,Oklahoma State,Big 12,16,5,0.762,,5,3,0.625,,85.9,63.7,,27.13,4.93,,22.0,18.0,,,
7,Arizona State,Big 12,17,4,0.81,,4,4,0.5,,66.7,57.3,,16.39,6.96,,,,,,
8,Brigham Young,Big 12,15,5,0.75,,4,4,0.5,,72.7,61.5,,17.62,6.42,,,,,,
9,Colorado,Big 12,13,7,0.65,,4,4,0.5,,69.3,60.6,,18.16,9.46,,,,,,
10,Kansas State,Big 12,11,10,0.524,,4,4,0.5,,69.6,66.0,,14.83,11.3,,,,,,
11,Iowa State,Big 12,16,5,0.762,,4,5,0.444,,84.7,64.0,,25.04,4.42,,14.0,10.0,,,
12,Kansas,Big 12,13,8,0.619,,3,6,0.333,,71.7,66.7,,15.51,10.51,,,,,,
13,Cincinnati,Big 12,8,13,0.381,,3,6,0.333,,68.9,71.9,,6.97,9.97,,,,,,
14,UCF,Big 12,10,10,0.5,,2,7,0.222,,65.3,62.3,,5.82,2.82,,,,,,
15,Arizona,Big 12,10,9,0.526,,1,7,0.125,,72.2,69.7,,6.47,4.0,,,,,,
16,Houston,Big 12,6,14,0.3,,0,9,0.0,,61.3,70.9,,0.69,10.24,,,,,,
