Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Fairfield,MAAC,9,3,0.75,,3,0,1.0,,79.2,66.8,,15.81,3.39,,,,,,
2,Quinnipiac,MAAC,8,4,0.667,,3,0,1.0,,67.3,52.9,,4.39,-10.03,,,,,,
3,Siena,MAAC,4,7,0.364,,2,0,1.0,,66.1,62.5,,-9.56,-13.2,,,,,,
4,Mount St. Mary's,MAAC,6,6,0.5,,2,1,0.667,,60.8,62.0,,-7.88,-6.71,,,,,,
5,Sacred Heart,MAAC,4,8,0.333,,2,1,0.667,,54.1,65.5,,-16.85,-5.39,,,,,,
6,Saint Peter's,MAAC,3,9,0.25,,2,1,0.667,,46.3,68.0,,-28.52,-6.79,,,,,,
7,Merrimack,MAAC,4,7,0.364,,1,1,0.5,,64.8,72.0,,-9.81,-2.61,,,,,,
8,Iona,MAAC,8,5,0.615,,1,2,0.333,,57.8,58.7,,-12.53,-11.7,,,,,,
9,Marist,MAAC,4,9,0.308,,1,2,0.333,,59.2,71.5,,-13.14,-0.91,,,,,,
10,Rider,MAAC,2,10,0.167,,0,3,0.0,,54.4,67.2,,-20.47,-7.72,,,,,,
11,Canisius,MAAC,2,9,0.182,,0,2,0.0,,56.0,73.8,,-22.41,-4.59,,,,,,
12,Manhattan,MAAC,0,11,0.0,,0,2,0.0,,50.1,72.4,,-17.06,5.21,,,,,,
13,Niagara,MAAC,0,11,0.0,,0,2,0.0,,52.5,85.7,,-38.22,-5.04,,,,,,
