Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,College of Charleston,CAA,24,5,0.828,,16,2,0.889,,71.3,59.9,,3.69,-7.71,,,,,,Reg. Season Champion
2,Drexel,CAA,20,9,0.69,,13,5,0.722,,62.8,57.9,,-2.84,-7.74,,,,,,
3,Campbell,CAA,20,11,0.645,,13,5,0.722,,58.4,57.2,,-6.14,-7.38,,,,,,
4,Monmouth,CAA,19,10,0.655,,12,6,0.667,,61.3,59.8,,-6.01,-7.55,,,,,,
5,Stony Brook,CAA,17,14,0.548,,12,6,0.667,,55.2,58.0,,-8.66,-5.88,,,,,,
6,Towson,CAA,17,13,0.567,,10,8,0.556,,65.0,66.5,,-7.11,-5.66,,,,,,
7,Elon,CAA,15,15,0.5,,10,8,0.556,,63.5,62.7,,-6.23,-7.06,,,,,,
8,William & Mary,CAA,16,13,0.552,,9,9,0.5,,60.4,60.8,,-7.53,-7.18,,,,,,
9,North Carolina A&T,CAA,12,17,0.414,,7,11,0.389,,59.6,66.8,,-9.94,-2.7,,,,,,
10,Hofstra,CAA,8,21,0.276,,6,12,0.333,,52.9,61.3,,-12.0,-3.6,,,,,,
11,Hampton,CAA,10,20,0.333,,4,14,0.222,,57.4,65.5,,-15.53,-7.46,,,,,,
12,Northeastern,CAA,7,21,0.25,,3,15,0.167,,61.0,67.9,,-14.37,-7.48,,,,,,
13,UNC Wilmington,CAA,6,23,0.207,,2,16,0.111,,58.3,69.4,,-18.89,-7.71,,,,,,
