Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,McNeese State,Southland,22,4,0.846,,16,1,0.941,,66.0,53.1,,6.39,-6.49,,,,,,
2,Texas-Rio Grande Valley,Southland,16,10,0.615,,13,4,0.765,,64.9,67.1,,-6.96,-4.79,,,,,,
3,Stephen F. Austin,Southland,18,8,0.692,,12,5,0.706,,75.0,69.3,,-3.1,-8.81,,,,,,
4,Lamar,Southland,15,9,0.625,,12,5,0.706,,63.0,59.8,,-4.59,-7.72,,,,,,
5,Northwestern State,Southland,13,12,0.52,,10,7,0.588,,58.5,62.6,,-7.21,-3.16,,,,,,
6,Incarnate Word,Southland,11,13,0.458,,9,8,0.529,,64.2,71.5,,-12.59,-5.22,,,,,,
7,East Texas A&M,Southland,12,12,0.5,,8,9,0.471,,62.9,67.5,,-11.44,-6.85,,,,,,
8,Nicholls State,Southland,12,12,0.5,,8,9,0.471,,63.7,63.5,,-12.06,-12.24,,,,,,
9,Houston Christian,Southland,7,17,0.292,,5,12,0.294,,57.4,69.4,,-17.56,-5.56,,,,,,
10,Southeastern Louisiana,Southland,4,20,0.167,,3,14,0.176,,56.9,76.6,,-21.52,-1.78,,,,,,
11,Texas A&M-Corpus Christi,Southland,4,20,0.167,,3,14,0.176,,55.4,70.4,,-21.45,-6.45,,,,,,
12,New Orleans,Southland,3,22,0.12,,3,14,0.176,,61.7,81.0,,-23.95,-4.62,,,,,,
