Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,McNeese State,Southland,25,4,0.862,,19,1,0.95,,66.1,53.4,,5.38,-7.33,,,,,,
2,Stephen F. Austin,Southland,21,8,0.724,,15,5,0.75,,76.7,68.7,,-1.95,-9.95,,,,,,
3,Lamar,Southland,18,9,0.667,,15,5,0.75,,63.7,59.3,,-4.57,-9.0,,,,,,
4,Texas-Rio Grande Valley,Southland,17,12,0.586,,14,6,0.7,,64.7,66.2,,-6.78,-5.26,,,,,,
5,Northwestern State,Southland,15,13,0.536,,12,8,0.6,,59.4,62.8,,-7.57,-4.19,,,,,,
6,Incarnate Word,Southland,13,14,0.481,,11,9,0.55,,65.0,71.7,,-12.38,-5.66,,,,,,
7,East Texas A&M,Southland,13,14,0.481,,9,11,0.45,,62.2,67.3,,-13.27,-8.15,,,,,,
8,Nicholls State,Southland,12,15,0.444,,8,12,0.4,,62.8,64.2,,-12.24,-10.85,,,,,,
9,Houston Christian,Southland,8,19,0.296,,6,14,0.3,,58.3,68.5,,-16.31,-6.11,,,,,,
10,Southeastern Louisiana,Southland,5,22,0.185,,4,16,0.2,,57.9,76.1,,-21.9,-3.67,,,,,,
11,Texas A&M-Corpus Christi,Southland,5,22,0.185,,4,16,0.2,,56.2,69.9,,-20.61,-6.92,,,,,,
12,New Orleans,Southland,3,25,0.107,,3,17,0.15,,61.6,81.6,,-25.12,-5.09,,,,,,
