Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Murray State,MVC,5,2,0.714,,,,,,80.0,82.7,,4.22,6.94,,,,,,
2,Bradley,MVC,4,3,0.571,,,,,,72.5,68.0,,2.29,-2.21,,,,,,
3,Illinois State,MVC,4,4,0.5,,,,,,71.9,65.9,,4.77,-1.23,,,,,,
4,Illinois-Chicago,MVC,4,4,0.5,,,,,,60.8,62.9,,-3.21,-1.08,,,,,,
5,Indiana State,MVC,3,3,0.5,,,,,,72.6,70.8,,-5.11,-6.91,,,,,,
6,Belmont,MVC,3,4,0.429,,,,,,68.9,69.0,,9.83,9.97,,,,,,
7,Northern Iowa,MVC,2,4,0.333,,,,,,55.7,61.8,,-0.88,5.29,,,,,,
8,Evansville,MVC,2,5,0.286,,,,,,62.6,75.3,,-15.57,-2.86,,,,,,
9,Drake,MVC,1,5,0.167,,,,,,69.3,84.0,,-7.18,7.49,,,,,,
10,Southern Illinois,MVC,1,5,0.167,,,,,,57.2,74.8,,-19.1,-1.5,,,,,,
11,Valparaiso,MVC,0,8,0.0,,,,,,52.5,82.4,,-33.2,-3.33,,,,,,
