Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UTEP,CUSA,8,3,0.727,,,,,,65.3,67.8,,-6.52,-4.08,,,,,,
2,Kennesaw State,CUSA,7,4,0.636,,,,,,61.4,65.8,,-5.28,-0.9,,,,,,
3,Louisiana Tech,CUSA,7,4,0.636,,,,,,71.3,70.6,,3.52,2.74,,,,,,
4,Sam Houston,CUSA,7,4,0.636,,,,,,59.8,60.4,,0.66,1.28,,,,,,
5,Missouri State,CUSA,8,5,0.615,,,,,,66.5,65.1,,1.67,0.29,,,,,,
6,Florida International,CUSA,6,4,0.6,,,,,,73.5,71.9,,-5.98,-7.58,,,,,,
7,Liberty,CUSA,6,5,0.545,,,,,,63.6,66.0,,4.41,6.85,,,,,,
8,Delaware,CUSA,6,6,0.5,,,,,,66.7,65.8,,-2.77,-3.68,,,,,,
9,Jacksonville State,CUSA,6,6,0.5,,,,,,61.4,65.0,,-10.74,-7.19,,,,,,
10,Middle Tennessee,CUSA,5,7,0.417,,,,,,55.8,62.5,,-3.39,3.36,,,,,,
11,Western Kentucky,CUSA,4,7,0.364,,,,,,56.0,66.1,,-12.62,-2.52,,,,,,
12,New Mexico State,CUSA,4,8,0.333,,,,,,52.7,70.4,,-15.68,2.09,,,,,,
