Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Rice,American,16,3,0.842,,6,0,1.0,,70.1,58.9,,11.2,0.04,,,,,,
2,East Carolina,American,14,6,0.7,,6,1,0.857,,73.3,66.3,,3.75,-3.26,,,,,,
3,Tulsa,American,13,6,0.684,,5,2,0.714,,70.6,66.1,,2.08,-2.44,,,,,,
4,South Florida,American,12,8,0.6,,5,2,0.714,,71.6,71.0,,11.93,11.28,,,,,,
5,North Texas,American,11,9,0.55,,5,3,0.625,,66.9,63.7,,7.36,4.2,,,,,,
6,UTSA,American,9,9,0.5,,4,3,0.571,,59.1,59.0,,3.24,3.18,,,,,,
7,Charlotte,American,9,10,0.474,,3,3,0.5,,63.4,66.7,,1.92,5.18,,,,,,
8,Tulane,American,8,10,0.444,,3,3,0.5,,70.1,69.6,,1.99,1.49,,,,,,
9,Temple,American,8,10,0.444,,2,4,0.333,,69.4,70.2,,4.42,5.25,,,,,,
10,Florida Atlantic,American,8,11,0.421,,2,5,0.286,,61.3,69.4,,-8.07,0.05,,,,,,
11,Memphis,American,8,12,0.4,,2,5,0.286,,63.8,69.2,,-5.4,0.02,,,,,,
12,Wichita State,American,4,16,0.2,,1,6,0.143,,57.7,67.7,,-9.94,0.06,,,,,,
13,UAB,American,7,12,0.368,,0,7,0.0,,70.9,69.8,,0.39,-0.78,,,,,,
