Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Alabama A&M,SWAC,12,9,0.571,,8,1,0.889,,58.7,60.8,,-7.34,-5.23,,,,,,
2,Alcorn State,SWAC,11,9,0.55,,8,1,0.889,,51.1,62.9,,-13.84,-2.01,,,,,,
3,Southern,SWAC,11,9,0.55,,7,2,0.778,,59.4,64.7,,-5.49,-0.16,,,,,,
4,Alabama State,SWAC,9,11,0.45,,6,3,0.667,,57.5,70.6,,-16.34,-3.22,,,,,,
5,Texas Southern,SWAC,9,12,0.429,,5,4,0.556,,60.1,77.3,,-19.54,-2.36,,,,,,
6,Arkansas-Pine Bluff,SWAC,7,12,0.368,,4,5,0.444,,55.6,71.2,,-23.31,-7.64,,,,,,
7,Jackson State,SWAC,6,15,0.286,,4,5,0.444,,56.3,67.3,,-14.64,-3.64,,,,,,
8,Florida A&M,SWAC,5,15,0.25,,4,5,0.444,,56.7,72.5,,-23.71,-7.92,,,,,,
9,Grambling,SWAC,6,15,0.286,,3,5,0.375,,57.3,70.3,,-18.82,-5.82,,,,,,
10,Mississippi Valley State,SWAC,4,15,0.211,,3,5,0.375,,57.1,83.5,,-30.75,-4.33,,,,,,
11,Bethune-Cookman,SWAC,3,19,0.136,,1,8,0.111,,51.7,70.8,,-25.19,-6.08,,,,,,
12,Prairie View,SWAC,2,18,0.1,,0,9,0.0,,53.4,78.6,,-29.59,-4.37,,,,,,
