Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Arkansas State,Sun Belt,19,4,0.826,,10,1,0.909,,77.6,67.7,,9.62,-0.34,,,,,,
2,Troy,Sun Belt,18,4,0.818,,9,2,0.818,,82.3,69.5,,12.66,-0.15,,,,,,
3,Georgia Southern,Sun Belt,16,5,0.762,,9,2,0.818,,71.8,64.6,,9.3,2.15,,,,,,
4,Marshall,Sun Belt,18,6,0.75,,9,3,0.75,,70.8,64.7,,6.57,0.43,,,,,,
5,James Madison,Sun Belt,16,8,0.667,,8,4,0.667,,74.5,63.5,,15.89,4.8,,,,,,
6,Texas State,Sun Belt,10,11,0.476,,6,5,0.545,,60.5,66.1,,-7.56,-1.98,,,,,,
7,Old Dominion,Sun Belt,13,10,0.565,,5,6,0.455,,67.5,69.1,,1.28,2.87,,,,,,
8,Southern Mississippi,Sun Belt,12,10,0.545,,5,6,0.455,,73.3,74.5,,-0.46,0.69,,,,,,
9,Coastal Carolina,Sun Belt,11,12,0.478,,4,7,0.364,,71.6,66.2,,4.89,-0.49,,,,,,
10,Georgia State,Sun Belt,9,14,0.391,,4,7,0.364,,66.4,74.8,,-4.82,3.56,,,,,,
11,Louisiana-Monroe,Sun Belt,9,12,0.429,,4,8,0.333,,66.5,69.0,,-1.23,1.25,,,,,,
12,Appalachian State,Sun Belt,10,11,0.476,,3,8,0.273,,60.9,61.6,,-1.52,-0.78,,,,,,
13,South Alabama,Sun Belt,9,12,0.429,,2,9,0.182,,68.1,68.9,,-2.53,-1.82,,,,,,
14,Louisiana,Sun Belt,2,20,0.091,,1,11,0.083,,53.5,75.3,,-20.13,1.72,,,,,,
