Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Fairfield,MAAC,15,3,0.833,,9,0,1.0,,79.4,61.2,,13.21,-5.01,,,,,,
2,Quinnipiac,MAAC,14,4,0.778,,9,0,1.0,,68.1,52.6,,4.72,-10.78,,,,,,
3,Sacred Heart,MAAC,8,10,0.444,,6,3,0.667,,57.9,63.3,,-15.73,-10.37,,,,,,
4,Merrimack,MAAC,8,9,0.471,,5,3,0.625,,65.0,68.0,,-10.08,-7.08,,,,,,
5,Mount St. Mary's,MAAC,9,9,0.5,,5,4,0.556,,60.0,61.9,,-12.71,-10.76,,,,,,
6,Siena,MAAC,7,11,0.389,,5,4,0.556,,66.4,65.1,,-12.11,-13.44,,,,,,
7,Manhattan,MAAC,5,13,0.278,,5,4,0.556,,55.1,65.6,,-14.01,-3.51,,,,,,
8,Iona,MAAC,11,8,0.579,,4,5,0.444,,60.0,60.7,,-14.37,-13.7,,,,,,
9,Marist,MAAC,6,13,0.316,,3,6,0.333,,57.9,66.9,,-11.81,-2.81,,,,,,
10,Saint Peter's,MAAC,4,14,0.222,,3,6,0.333,,49.2,67.4,,-25.34,-7.17,,,,,,
11,Rider,MAAC,4,14,0.222,,2,7,0.222,,54.6,65.5,,-19.59,-8.7,,,,,,
12,Canisius,MAAC,3,14,0.176,,1,7,0.125,,55.0,70.7,,-23.0,-7.29,,,,,,
13,Niagara,MAAC,0,17,0.0,,0,8,0.0,,50.9,82.1,,-38.2,-7.02,,,,,,
