Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Massachusetts,MAC,7,1,0.875,,,,,,68.9,54.1,,9.64,-5.11,,,,,,
2,Ball State,MAC,8,4,0.667,,,,,,71.4,66.1,,7.57,2.3,,,,,,
3,Miami (OH),MAC,7,4,0.636,,,,,,69.2,64.1,,1.96,-3.15,,,,,,
4,Ohio,MAC,5,3,0.625,,,,,,69.8,69.9,,-2.6,-2.47,,,,,,
5,Bowling Green,MAC,6,4,0.6,,,,,,61.3,78.3,,-6.05,10.95,,,,,,
6,Eastern Michigan,MAC,6,4,0.6,,,,,,63.8,63.8,,1.11,1.11,,,,,,
7,Central Michigan,MAC,5,4,0.556,,,,,,61.3,70.9,,4.13,13.75,,,,,,
8,Kent State,MAC,5,6,0.455,,,,,,63.0,70.2,,-3.07,4.15,,,,,,
9,Toledo,MAC,3,5,0.375,,,,,,63.4,70.8,,-5.66,1.72,,,,,,
10,Western Michigan,MAC,3,5,0.375,,,,,,55.3,66.1,,-10.56,0.29,,,,,,
11,Buffalo,MAC,2,7,0.222,,,,,,57.8,64.2,,-10.31,-3.86,,,,,,
12,Northern Illinois,MAC,2,8,0.2,,,,,,55.1,68.0,,-17.41,-4.51,,,,,,
13,Akron,MAC,1,8,0.111,,,,,,63.8,81.5,,-9.95,7.8,,,,,,
